n,method,x,y,z,verified,d,a,b,n_mod_4,n_mod_8,n_mod_12,n_mod_24,n_mod_60,n_mod_120,n_mod_840
7414,formula_even,3707,7414,7414,True,,,,2,6,10,22,34,94,694
7415,formula_3_mod_4,1854,27494820,27494820,True,,,,3,7,11,23,35,95,695
7416,formula_even,3708,7416,7416,True,,,,0,0,0,0,36,96,696
7417,general_key_d_3,1855,27517070,5503414,True,3,2,10,1,1,1,1,37,97,697
7418,formula_even,3709,7418,7418,True,,,,2,2,2,2,38,98,698
7419,formula_divisible_by_3,2473,14838,14838,True,,,,3,3,3,3,39,99,699
7420,formula_even,3710,7420,7420,True,,,,0,4,4,4,40,100,700
7421,general_key_d_3,1856,13773376,6886688,True,3,4,8,1,5,5,5,41,101,701
7422,formula_even,3711,7422,7422,True,,,,2,6,6,6,42,102,702
7423,formula_3_mod_4,1856,27554176,27554176,True,,,,3,7,7,7,43,103,703
7424,formula_even,3712,7424,7424,True,,,,0,0,8,8,44,104,704
7425,formula_divisible_by_3,2475,14850,14850,True,,,,1,1,9,9,45,105,705
7426,formula_even,3713,7426,7426,True,,,,2,2,10,10,46,106,706
7427,formula_3_mod_4,1857,27583878,27583878,True,,,,3,3,11,11,47,107,707
7428,formula_even,3714,7428,7428,True,,,,0,4,0,12,48,108,708
7429,general_key_d_3,1858,13803082,6901541,True,3,4,8,1,5,1,13,49,109,709
7430,formula_even,3715,7430,7430,True,,,,2,6,2,14,50,110,710
7431,formula_divisible_by_3,2477,14862,14862,True,,,,3,7,3,15,51,111,711
7432,formula_even,3716,7432,7432,True,,,,0,0,4,16,52,112,712
7433,general_key_d_3,1859,55271788,5024708,True,3,1,11,1,1,5,17,53,113,713
7434,formula_even,3717,7434,7434,True,,,,2,2,6,18,54,114,714
7435,formula_3_mod_4,1859,27643330,27643330,True,,,,3,3,7,19,55,115,715
7436,formula_even,3718,7436,7436,True,,,,0,4,8,20,56,116,716
7437,formula_divisible_by_3,2479,14874,14874,True,,,,1,5,9,21,57,117,717
7438,formula_even,3719,7438,7438,True,,,,2,6,10,22,58,118,718
7439,formula_3_mod_4,1860,27673080,27673080,True,,,,3,7,11,23,59,119,719
7440,formula_even,3720,7440,7440,True,,,,0,0,0,0,0,0,720
7441,general_key_d_7,1862,3958612,3958612,True,7,14,14,1,1,1,1,1,1,721
7442,formula_even,3721,7442,7442,True,,,,2,2,2,2,2,2,722
7443,formula_divisible_by_3,2481,14886,14886,True,,,,3,3,3,3,3,3,723
7444,formula_even,3722,7444,7444,True,,,,0,4,4,4,4,4,724
7445,general_key_d_3,1862,27725180,5545036,True,3,2,10,1,5,5,5,5,5,725
7446,formula_even,3723,7446,7446,True,,,,2,6,6,6,6,6,726
7447,formula_3_mod_4,1862,27732628,27732628,True,,,,3,7,7,7,7,7,727
7448,formula_even,3724,7448,7448,True,,,,0,0,8,8,8,8,728
7449,formula_divisible_by_3,2483,14898,14898,True,,,,1,1,9,9,9,9,729
7450,formula_even,3725,7450,7450,True,,,,2,2,10,10,10,10,730
7451,formula_3_mod_4,1863,27762426,27762426,True,,,,3,3,11,11,11,11,731
7452,formula_even,3726,7452,7452,True,,,,0,4,0,12,12,12,732
7453,general_key_d_3,1864,13892392,6946196,True,3,4,8,1,5,1,13,13,13,733
7454,formula_even,3727,7454,7454,True,,,,2,6,2,14,14,14,734
7455,formula_divisible_by_3,2485,14910,14910,True,,,,3,7,3,15,15,15,735
7456,formula_even,3728,7456,7456,True,,,,0,0,4,16,16,16,736
7457,general_key_d_3,1865,27814610,5562922,True,3,2,10,1,1,5,17,17,17,737
7458,formula_even,3729,7458,7458,True,,,,2,2,6,18,18,18,738
7459,formula_3_mod_4,1865,27822070,27822070,True,,,,3,3,7,19,19,19,739
7460,formula_even,3730,7460,7460,True,,,,0,4,8,20,20,20,740
7461,formula_divisible_by_3,2487,14922,14922,True,,,,1,5,9,21,21,21,741
7462,formula_even,3731,7462,7462,True,,,,2,6,10,22,22,22,742
7463,formula_3_mod_4,1866,27851916,27851916,True,,,,3,7,11,23,23,23,743
7464,formula_even,3732,7464,7464,True,,,,0,0,0,0,24,24,744
7465,general_key_d_3,1867,27874310,5574862,True,3,2,10,1,1,1,1,25,25,745
7466,formula_even,3733,7466,7466,True,,,,2,2,2,2,26,26,746
7467,formula_divisible_by_3,2489,14934,14934,True,,,,3,3,3,3,27,27,747
7468,formula_even,3734,7468,7468,True,,,,0,4,4,4,28,28,748
7469,general_key_d_3,1868,55808368,5073488,True,3,1,11,1,5,5,5,29,29,749
7470,formula_even,3735,7470,7470,True,,,,2,6,6,6,30,30,750
7471,formula_3_mod_4,1868,27911656,27911656,True,,,,3,7,7,7,31,31,751
7472,formula_even,3736,7472,7472,True,,,,0,0,8,8,32,32,752
7473,formula_divisible_by_3,2491,14946,14946,True,,,,1,1,9,9,33,33,753
7474,formula_even,3737,7474,7474,True,,,,2,2,10,10,34,34,754
7475,formula_3_mod_4,1869,27941550,27941550,True,,,,3,3,11,11,35,35,755
7476,formula_even,3738,7476,7476,True,,,,0,4,0,12,36,36,756
7477,general_key_d_3,1870,55927960,5084360,True,3,1,11,1,5,1,13,37,37,757
7478,formula_even,3739,7478,7478,True,,,,2,6,2,14,38,38,758
7479,formula_divisible_by_3,2493,14958,14958,True,,,,3,7,3,15,39,39,759
7480,formula_even,3740,7480,7480,True,,,,0,0,4,16,40,40,760
7481,general_key_d_7,1872,28008864,2154528,True,7,2,26,1,1,5,17,41,41,761
7482,formula_even,3741,7482,7482,True,,,,2,2,6,18,42,42,762
7483,formula_3_mod_4,1871,28001386,28001386,True,,,,3,3,7,19,43,43,763
7484,formula_even,3742,7484,7484,True,,,,0,4,8,20,44,44,764
7485,formula_divisible_by_3,2495,14970,14970,True,,,,1,5,9,21,45,45,765
7486,formula_even,3743,7486,7486,True,,,,2,6,10,22,46,46,766
7487,formula_3_mod_4,1872,28031328,28031328,True,,,,3,7,11,23,47,47,767
7488,formula_even,3744,7488,7488,True,,,,0,0,0,0,48,48,768
7489,general_key_d_15,1876,14049364,1003526,True,15,4,56,1,1,1,1,49,49,769
7490,formula_even,3745,7490,7490,True,,,,2,2,2,2,50,50,770
7491,formula_divisible_by_3,2497,14982,14982,True,,,,3,3,3,3,51,51,771
7492,formula_even,3746,7492,7492,True,,,,0,4,4,4,52,52,772
7493,general_key_d_3,1874,14041882,7020941,True,3,4,8,1,5,5,5,53,53,773
7494,formula_even,3747,7494,7494,True,,,,2,6,6,6,54,54,774
7495,formula_3_mod_4,1874,28091260,28091260,True,,,,3,7,7,7,55,55,775
7496,formula_even,3748,7496,7496,True,,,,0,0,8,8,56,56,776
7497,formula_divisible_by_3,2499,14994,14994,True,,,,1,1,9,9,57,57,777
7498,formula_even,3749,7498,7498,True,,,,2,2,10,10,58,58,778
7499,formula_3_mod_4,1875,28121250,28121250,True,,,,3,3,11,11,59,59,779
7500,formula_even,3750,7500,7500,True,,,,0,4,0,12,0,60,780
7501,general_key_d_3,1876,14071876,7035938,True,3,4,8,1,5,1,13,1,61,781
7502,formula_even,3751,7502,7502,True,,,,2,6,2,14,2,62,782
7503,formula_divisible_by_3,2501,15006,15006,True,,,,3,7,3,15,3,63,783
7504,formula_even,3752,7504,7504,True,,,,0,0,4,16,4,64,784
7505,general_key_d_3,1877,28173770,5634754,True,3,2,10,1,1,5,17,5,65,785
7506,formula_even,3753,7506,7506,True,,,,2,2,6,18,6,66,786
7507,formula_3_mod_4,1877,28181278,28181278,True,,,,3,3,7,19,7,67,787
7508,formula_even,3754,7508,7508,True,,,,0,4,8,20,8,68,788
7509,formula_divisible_by_3,2503,15018,15018,True,,,,1,5,9,21,9,69,789
7510,formula_even,3755,7510,7510,True,,,,2,6,10,22,10,70,790
7511,formula_3_mod_4,1878,28211316,28211316,True,,,,3,7,11,23,11,71,791
7512,formula_even,3756,7512,7512,True,,,,0,0,0,0,12,72,792
7513,general_key_d_3,1879,56467708,5133428,True,3,1,11,1,1,1,1,13,73,793
7514,formula_even,3757,7514,7514,True,,,,2,2,2,2,14,74,794
7515,formula_divisible_by_3,2505,15030,15030,True,,,,3,3,3,3,15,75,795
7516,formula_even,3758,7516,7516,True,,,,0,4,4,4,16,76,796
7517,general_key_d_3,1880,28263920,5652784,True,3,2,10,1,5,5,5,17,77,797
7518,formula_even,3759,7518,7518,True,,,,2,6,6,6,18,78,798
7519,formula_3_mod_4,1880,28271440,28271440,True,,,,3,7,7,7,19,79,799
7520,formula_even,3760,7520,7520,True,,,,0,0,8,8,20,80,800
7521,formula_divisible_by_3,2507,15042,15042,True,,,,1,1,9,9,21,81,801
7522,formula_even,3761,7522,7522,True,,,,2,2,10,10,22,82,802
7523,formula_3_mod_4,1881,28301526,28301526,True,,,,3,3,11,11,23,83,803
7524,formula_even,3762,7524,7524,True,,,,0,4,0,12,24,84,804
7525,general_key_d_3,1882,28324100,5664820,True,3,2,10,1,5,1,13,25,85,805
7526,formula_even,3763,7526,7526,True,,,,2,6,2,14,26,86,806
7527,formula_divisible_by_3,2509,15054,15054,True,,,,3,7,3,15,27,87,807
7528,formula_even,3764,7528,7528,True,,,,0,0,4,16,28,88,808
7529,general_key_d_7,1884,14184636,2364106,True,7,4,24,1,1,5,17,29,89,809
7530,formula_even,3765,7530,7530,True,,,,2,2,6,18,30,90,810
7531,formula_3_mod_4,1883,28361746,28361746,True,,,,3,3,7,19,31,91,811
7532,formula_even,3766,7532,7532,True,,,,0,4,8,20,32,92,812
7533,formula_divisible_by_3,2511,15066,15066,True,,,,1,5,9,21,33,93,813
7534,formula_even,3767,7534,7534,True,,,,2,6,10,22,34,94,814
7535,formula_3_mod_4,1884,28391880,28391880,True,,,,3,7,11,23,35,95,815
7536,formula_even,3768,7536,7536,True,,,,0,0,0,0,36,96,816
7537,general_key_d_3,1885,28414490,5682898,True,3,2,10,1,1,1,1,37,97,817
7538,formula_even,3769,7538,7538,True,,,,2,2,2,2,38,98,818
7539,formula_divisible_by_3,2513,15078,15078,True,,,,3,3,3,3,39,99,819
7540,formula_even,3770,7540,7540,True,,,,0,4,4,4,40,100,820
7541,general_key_d_3,1886,14222326,7111163,True,3,4,8,1,5,5,5,41,101,821
7542,formula_even,3771,7542,7542,True,,,,2,6,6,6,42,102,822
7543,formula_3_mod_4,1886,28452196,28452196,True,,,,3,7,7,7,43,103,823
7544,formula_even,3772,7544,7544,True,,,,0,0,8,8,44,104,824
7545,formula_divisible_by_3,2515,15090,15090,True,,,,1,1,9,9,45,105,825
7546,formula_even,3773,7546,7546,True,,,,2,2,10,10,46,106,826
7547,formula_3_mod_4,1887,28482378,28482378,True,,,,3,3,11,11,47,107,827
7548,formula_even,3774,7548,7548,True,,,,0,4,0,12,48,108,828
7549,general_key_d_3,1888,14252512,7126256,True,3,4,8,1,5,1,13,49,109,829
7550,formula_even,3775,7550,7550,True,,,,2,6,2,14,50,110,830
7551,formula_divisible_by_3,2517,15102,15102,True,,,,3,7,3,15,51,111,831
7552,formula_even,3776,7552,7552,True,,,,0,0,4,16,52,112,832
7553,general_key_d_7,1890,57100680,2114840,True,7,1,27,1,1,5,17,53,113,833
7554,formula_even,3777,7554,7554,True,,,,2,2,6,18,54,114,834
7555,formula_3_mod_4,1889,28542790,28542790,True,,,,3,3,7,19,55,115,835
7556,formula_even,3778,7556,7556,True,,,,0,4,8,20,56,116,836
7557,formula_divisible_by_3,2519,15114,15114,True,,,,1,5,9,21,57,117,837
7558,formula_even,3779,7558,7558,True,,,,2,6,10,22,58,118,838
7559,formula_3_mod_4,1890,28573020,28573020,True,,,,3,7,11,23,59,119,839
7560,formula_even,3780,7560,7560,True,,,,0,0,0,0,0,0,0
7561,general_key_d_39,1900,14365900,378050,True,39,4,152,1,1,1,1,1,1,1
7562,formula_even,3781,7562,7562,True,,,,2,2,2,2,2,2,2
7563,formula_divisible_by_3,2521,15126,15126,True,,,,3,3,3,3,3,3,3
7564,formula_even,3782,7564,7564,True,,,,0,4,4,4,4,4,4
7565,general_key_d_3,1892,57251920,5204720,True,3,1,11,1,5,5,5,5,5,5
7566,formula_even,3783,7566,7566,True,,,,2,6,6,6,6,6,6
7567,formula_3_mod_4,1892,28633528,28633528,True,,,,3,7,7,7,7,7,7
7568,formula_even,3784,7568,7568,True,,,,0,0,8,8,8,8,8
7569,formula_divisible_by_3,2523,15138,15138,True,,,,1,1,9,9,9,9,9
7570,formula_even,3785,7570,7570,True,,,,2,2,10,10,10,10,10
7571,formula_3_mod_4,1893,28663806,28663806,True,,,,3,3,11,11,11,11,11
7572,formula_even,3786,7572,7572,True,,,,0,4,0,12,12,12,12
7573,general_key_d_3,1894,14343262,7171631,True,3,4,8,1,5,1,13,13,13,13
7574,formula_even,3787,7574,7574,True,,,,2,6,2,14,14,14,14
7575,formula_divisible_by_3,2525,15150,15150,True,,,,3,7,3,15,15,15,15
7576,formula_even,3788,7576,7576,True,,,,0,0,4,16,16,16,16
7577,general_key_d_3,1895,28716830,5743366,True,3,2,10,1,1,5,17,17,17,17
7578,formula_even,3789,7578,7578,True,,,,2,2,6,18,18,18,18
7579,formula_3_mod_4,1895,28724410,28724410,True,,,,3,3,7,19,19,19,19
7580,formula_even,3790,7580,7580,True,,,,0,4,8,20,20,20,20
7581,formula_divisible_by_3,2527,15162,15162,True,,,,1,5,9,21,21,21,21
7582,formula_even,3791,7582,7582,True,,,,2,6,10,22,22,22,22
7583,formula_3_mod_4,1896,28754736,28754736,True,,,,3,7,11,23,23,23,23
7584,formula_even,3792,7584,7584,True,,,,0,0,0,0,24,24,24
7585,general_key_d_3,1897,28777490,5755498,True,3,2,10,1,1,1,1,25,25,25
7586,formula_even,3793,7586,7586,True,,,,2,2,2,2,26,26,26
7587,formula_divisible_by_3,2529,15174,15174,True,,,,3,3,3,3,27,27,27
7588,formula_even,3794,7588,7588,True,,,,0,4,4,4,28,28,28
7589,general_key_d_3,1898,14403922,7201961,True,3,4,8,1,5,5,5,29,29,29
7590,formula_even,3795,7590,7590,True,,,,2,6,6,6,30,30,30
7591,formula_3_mod_4,1898,28815436,28815436,True,,,,3,7,7,7,31,31,31
7592,formula_even,3796,7592,7592,True,,,,0,0,8,8,32,32,32
7593,formula_divisible_by_3,2531,15186,15186,True,,,,1,1,9,9,33,33,33
7594,formula_even,3797,7594,7594,True,,,,2,2,10,10,34,34,34
7595,formula_3_mod_4,1899,28845810,28845810,True,,,,3,3,11,11,35,35,35
7596,formula_even,3798,7596,7596,True,,,,0,4,0,12,36,36,36
7597,general_key_d_3,1900,28868600,5773720,True,3,2,10,1,5,1,13,37,37,37
7598,formula_even,3799,7598,7598,True,,,,2,6,2,14,38,38,38
7599,formula_divisible_by_3,2533,15198,15198,True,,,,3,7,3,15,39,39,39
7600,formula_even,3800,7600,7600,True,,,,0,0,4,16,40,40,40
7601,general_key_d_3,1901,57798004,5254364,True,3,1,11,1,1,5,17,41,41,41
7602,formula_even,3801,7602,7602,True,,,,2,2,6,18,42,42,42
7603,formula_3_mod_4,1901,28906606,28906606,True,,,,3,3,7,19,43,43,43
7604,formula_even,3802,7604,7604,True,,,,0,4,8,20,44,44,44
7605,formula_divisible_by_3,2535,15210,15210,True,,,,1,5,9,21,45,45,45
7606,formula_even,3803,7606,7606,True,,,,2,6,10,22,46,46,46
7607,formula_3_mod_4,1902,28937028,28937028,True,,,,3,7,11,23,47,47,47
7608,formula_even,3804,7608,7608,True,,,,0,0,0,0,48,48,48
7609,general_key_d_3,1903,57919708,5265428,True,3,1,11,1,1,1,1,49,49,49
7610,formula_even,3805,7610,7610,True,,,,2,2,2,2,50,50,50
7611,formula_divisible_by_3,2537,15222,15222,True,,,,3,3,3,3,51,51,51
7612,formula_even,3806,7612,7612,True,,,,0,4,4,4,52,52,52
7613,general_key_d_3,1904,14495152,7247576,True,3,4,8,1,5,5,5,53,53,53
7614,formula_even,3807,7614,7614,True,,,,2,6,6,6,54,54,54
7615,formula_3_mod_4,1904,28997920,28997920,True,,,,3,7,7,7,55,55,55
7616,formula_even,3808,7616,7616,True,,,,0,0,8,8,56,56,56
7617,formula_divisible_by_3,2539,15234,15234,True,,,,1,1,9,9,57,57,57
7618,formula_even,3809,7618,7618,True,,,,2,2,10,10,58,58,58
7619,formula_3_mod_4,1905,29028390,29028390,True,,,,3,3,11,11,59,59,59
7620,formula_even,3810,7620,7620,True,,,,0,4,0,12,0,60,60
7621,general_key_d_3,1906,14525626,7262813,True,3,4,8,1,5,1,13,1,61,61
7622,formula_even,3811,7622,7622,True,,,,2,6,2,14,2,62,62
7623,formula_divisible_by_3,2541,15246,15246,True,,,,3,7,3,15,3,63,63
7624,formula_even,3812,7624,7624,True,,,,0,0,4,16,4,64,64
7625,general_key_d_3,1907,29081750,5816350,True,3,2,10,1,1,5,17,5,65,65
7626,formula_even,3813,7626,7626,True,,,,2,2,6,18,6,66,66
7627,formula_3_mod_4,1907,29089378,29089378,True,,,,3,3,7,19,7,67,67
7628,formula_even,3814,7628,7628,True,,,,0,4,8,20,8,68,68
7629,formula_divisible_by_3,2543,15258,15258,True,,,,1,5,9,21,9,69,69
7630,formula_even,3815,7630,7630,True,,,,2,6,10,22,10,70,70
7631,formula_3_mod_4,1908,29119896,29119896,True,,,,3,7,11,23,11,71,71
7632,formula_even,3816,7632,7632,True,,,,0,0,0,0,12,72,72
7633,general_key_d_7,1910,7289515,2915806,True,7,8,20,1,1,1,1,13,73,73
7634,formula_even,3817,7634,7634,True,,,,2,2,2,2,14,74,74
7635,formula_divisible_by_3,2545,15270,15270,True,,,,3,3,3,3,15,75,75
7636,formula_even,3818,7636,7636,True,,,,0,4,4,4,16,76,76
7637,general_key_d_3,1910,29173340,5834668,True,3,2,10,1,5,5,5,17,77,77
7638,formula_even,3819,7638,7638,True,,,,2,6,6,6,18,78,78
7639,formula_3_mod_4,1910,29180980,29180980,True,,,,3,7,7,7,19,79,79
7640,formula_even,3820,7640,7640,True,,,,0,0,8,8,20,80,80
7641,formula_divisible_by_3,2547,15282,15282,True,,,,1,1,9,9,21,81,81
7642,formula_even,3821,7642,7642,True,,,,2,2,10,10,22,82,82
7643,formula_3_mod_4,1911,29211546,29211546,True,,,,3,3,11,11,23,83,83
7644,formula_even,3822,7644,7644,True,,,,0,4,0,12,24,84,84
7645,general_key_d_3,1912,58468960,5315360,True,3,1,11,1,5,1,13,25,85,85
7646,formula_even,3823,7646,7646,True,,,,2,6,2,14,26,86,86
7647,formula_divisible_by_3,2549,15294,15294,True,,,,3,7,3,15,27,87,87
7648,formula_even,3824,7648,7648,True,,,,0,0,4,16,28,88,88
7649,general_key_d_7,1914,14640186,2440031,True,7,4,24,1,1,5,17,29,89,89
7650,formula_even,3825,7650,7650,True,,,,2,2,6,18,30,90,90
7651,formula_3_mod_4,1913,29272726,29272726,True,,,,3,3,7,19,31,91,91
7652,formula_even,3826,7652,7652,True,,,,0,4,8,20,32,92,92
7653,formula_divisible_by_3,2551,15306,15306,True,,,,1,5,9,21,33,93,93
7654,formula_even,3827,7654,7654,True,,,,2,6,10,22,34,94,94
7655,formula_3_mod_4,1914,29303340,29303340,True,,,,3,7,11,23,35,95,95
7656,formula_even,3828,7656,7656,True,,,,0,0,0,0,36,96,96
7657,general_key_d_3,1915,29326310,5865262,True,3,2,10,1,1,1,1,37,97,97
7658,formula_even,3829,7658,7658,True,,,,2,2,2,2,38,98,98
7659,formula_divisible_by_3,2553,15318,15318,True,,,,3,3,3,3,39,99,99
7660,formula_even,3830,7660,7660,True,,,,0,4,4,4,40,100,100
7661,general_key_d_3,1916,14678476,7339238,True,3,4,8,1,5,5,5,41,101,101
7662,formula_even,3831,7662,7662,True,,,,2,6,6,6,42,102,102
7663,formula_3_mod_4,1916,29364616,29364616,True,,,,3,7,7,7,43,103,103
7664,formula_even,3832,7664,7664,True,,,,0,0,8,8,44,104,104
7665,formula_divisible_by_3,2555,15330,15330,True,,,,1,1,9,9,45,105,105
7666,formula_even,3833,7666,7666,True,,,,2,2,10,10,46,106,106
7667,formula_3_mod_4,1917,29395278,29395278,True,,,,3,3,11,11,47,107,107
7668,formula_even,3834,7668,7668,True,,,,0,4,0,12,48,108,108
7669,general_key_d_3,1918,14709142,7354571,True,3,4,8,1,5,1,13,49,109,109
7670,formula_even,3835,7670,7670,True,,,,2,6,2,14,50,110,110
7671,formula_divisible_by_3,2557,15342,15342,True,,,,3,7,3,15,51,111,111
7672,formula_even,3836,7672,7672,True,,,,0,0,4,16,52,112,112
7673,general_key_d_7,1920,14732160,2455360,True,7,4,24,1,1,5,17,53,113,113
7674,formula_even,3837,7674,7674,True,,,,2,2,6,18,54,114,114
7675,formula_3_mod_4,1919,29456650,29456650,True,,,,3,3,7,19,55,115,115
7676,formula_even,3838,7676,7676,True,,,,0,4,8,20,56,116,116
7677,formula_divisible_by_3,2559,15354,15354,True,,,,1,5,9,21,57,117,117
7678,formula_even,3839,7678,7678,True,,,,2,6,10,22,58,118,118
7679,formula_3_mod_4,1920,29487360,29487360,True,,,,3,7,11,23,59,119,119
7680,formula_even,3840,7680,7680,True,,,,0,0,0,0,0,0,120
7681,general_key_d_15,1924,7389122,1136788,True,15,8,52,1,1,1,1,1,1,121
7682,formula_even,3841,7682,7682,True,,,,2,2,2,2,2,2,122
7683,formula_divisible_by_3,2561,15366,15366,True,,,,3,3,3,3,3,3,123
7684,formula_even,3842,7684,7684,True,,,,0,4,4,4,4,4,124
7685,general_key_d_3,1922,29541140,5908228,True,3,2,10,1,5,5,5,5,5,125
7686,formula_even,3843,7686,7686,True,,,,2,6,6,6,6,6,126
7687,formula_3_mod_4,1922,29548828,29548828,True,,,,3,7,7,7,7,7,127
7688,formula_even,3844,7688,7688,True,,,,0,0,8,8,8,8,128
7689,formula_divisible_by_3,2563,15378,15378,True,,,,1,1,9,9,9,9,129
7690,formula_even,3845,7690,7690,True,,,,2,2,10,10,10,10,130
7691,formula_3_mod_4,1923,29579586,29579586,True,,,,3,3,11,11,11,11,131
7692,formula_even,3846,7692,7692,True,,,,0,4,0,12,12,12,132
7693,general_key_d_3,1924,14801332,7400666,True,3,4,8,1,5,1,13,13,13,133
7694,formula_even,3847,7694,7694,True,,,,2,6,2,14,14,14,134
7695,formula_divisible_by_3,2565,15390,15390,True,,,,3,7,3,15,15,15,135
7696,formula_even,3848,7696,7696,True,,,,0,0,4,16,16,16,136
7697,general_key_d_3,1925,59266900,5387900,True,3,1,11,1,1,5,17,17,17,137
7698,formula_even,3849,7698,7698,True,,,,2,2,6,18,18,18,138
7699,formula_3_mod_4,1925,29641150,29641150,True,,,,3,3,7,19,19,19,139
7700,formula_even,3850,7700,7700,True,,,,0,4,8,20,20,20,140
7701,formula_divisible_by_3,2567,15402,15402,True,,,,1,5,9,21,21,21,141
7702,formula_even,3851,7702,7702,True,,,,2,6,10,22,22,22,142
7703,formula_3_mod_4,1926,29671956,29671956,True,,,,3,7,11,23,23,23,143
7704,formula_even,3852,7704,7704,True,,,,0,0,0,0,24,24,144
7705,general_key_d_3,1927,29695070,5939014,True,3,2,10,1,1,1,1,25,25,145
7706,formula_even,3853,7706,7706,True,,,,2,2,2,2,26,26,146
7707,formula_divisible_by_3,2569,15414,15414,True,,,,3,3,3,3,27,27,147
7708,formula_even,3854,7708,7708,True,,,,0,4,4,4,28,28,148
7709,general_key_d_3,1928,14862952,7431476,True,3,4,8,1,5,5,5,29,29,149
7710,formula_even,3855,7710,7710,True,,,,2,6,6,6,30,30,150
7711,formula_3_mod_4,1928,29733616,29733616,True,,,,3,7,7,7,31,31,151
7712,formula_even,3856,7712,7712,True,,,,0,0,8,8,32,32,152
7713,formula_divisible_by_3,2571,15426,15426,True,,,,1,1,9,9,33,33,153
7714,formula_even,3857,7714,7714,True,,,,2,2,10,10,34,34,154
7715,formula_3_mod_4,1929,29764470,29764470,True,,,,3,3,11,11,35,35,155
7716,formula_even,3858,7716,7716,True,,,,0,4,0,12,36,36,156
7717,general_key_d_3,1930,29787620,5957524,True,3,2,10,1,5,1,13,37,37,157
7718,formula_even,3859,7718,7718,True,,,,2,6,2,14,38,38,158
7719,formula_divisible_by_3,2573,15438,15438,True,,,,3,7,3,15,39,39,159
7720,formula_even,3860,7720,7720,True,,,,0,0,4,16,40,40,160
7721,general_key_d_7,1932,14916972,2486162,True,7,4,24,1,1,5,17,41,41,161
7722,formula_even,3861,7722,7722,True,,,,2,2,6,18,42,42,162
7723,formula_3_mod_4,1931,29826226,29826226,True,,,,3,3,7,19,43,43,163
7724,formula_even,3862,7724,7724,True,,,,0,4,8,20,44,44,164
7725,formula_divisible_by_3,2575,15450,15450,True,,,,1,5,9,21,45,45,165
7726,formula_even,3863,7726,7726,True,,,,2,6,10,22,46,46,166
7727,formula_3_mod_4,1932,29857128,29857128,True,,,,3,7,11,23,47,47,167
7728,formula_even,3864,7728,7728,True,,,,0,0,0,0,48,48,168
7729,general_key_d_11,1935,59822460,1391220,True,11,1,43,1,1,1,1,49,49,169
7730,formula_even,3865,7730,7730,True,,,,2,2,2,2,50,50,170
7731,formula_divisible_by_3,2577,15462,15462,True,,,,3,3,3,3,51,51,171
7732,formula_even,3866,7732,7732,True,,,,0,4,4,4,52,52,172
7733,general_key_d_3,1934,59822488,5438408,True,3,1,11,1,5,5,5,53,53,173
7734,formula_even,3867,7734,7734,True,,,,2,6,6,6,54,54,174
7735,formula_3_mod_4,1934,29918980,29918980,True,,,,3,7,7,7,55,55,175
7736,formula_even,3868,7736,7736,True,,,,0,0,8,8,56,56,176
7737,formula_divisible_by_3,2579,15474,15474,True,,,,1,1,9,9,57,57,177
