modulus,residue,method,d,a,b
5040,3408,formula_even,,,
5040,3409,general_key_d_11,11,2,42
5040,3410,formula_even,,,
5040,3411,formula_divisible_by_3,,,
5040,3412,formula_even,,,
5040,3413,general_key_d_3,3,4,8
5040,3414,formula_even,,,
5040,3415,formula_3_mod_4,,,
5040,3416,formula_even,,,
5040,3417,formula_divisible_by_3,,,
5040,3418,formula_even,,,
5040,3419,formula_3_mod_4,,,
5040,3420,formula_even,,,
5040,3421,general_key_d_3,3,4,8
5040,3422,formula_even,,,
5040,3423,formula_divisible_by_3,,,
5040,3424,formula_even,,,
5040,3425,general_key_d_7,7,4,24
5040,3426,formula_even,,,
5040,3427,formula_3_mod_4,,,
5040,3428,formula_even,,,
5040,3429,formula_divisible_by_3,,,
5040,3430,formula_even,,,
5040,3431,formula_3_mod_4,,,
5040,3432,formula_even,,,
5040,3433,general_key_d_7,7,8,20
5040,3434,formula_even,,,
5040,3435,formula_divisible_by_3,,,
5040,3436,formula_even,,,
5040,3437,general_key_d_3,3,4,8
5040,3438,formula_even,,,
5040,3439,formula_3_mod_4,,,
5040,3440,formula_even,,,
5040,3441,formula_divisible_by_3,,,
5040,3442,formula_even,,,
5040,3443,formula_3_mod_4,,,
5040,3444,formula_even,,,
5040,3445,general_key_d_3,3,4,8
5040,3446,formula_even,,,
5040,3447,formula_divisible_by_3,,,
5040,3448,formula_even,,,
5040,3449,general_key_d_7,7,4,24
5040,3450,formula_even,,,
5040,3451,formula_3_mod_4,,,
5040,3452,formula_even,,,
5040,3453,formula_divisible_by_3,,,
5040,3454,formula_even,,,
5040,3455,formula_3_mod_4,,,
5040,3456,formula_even,,,
5040,3457,general_key_d_3,3,2,10
5040,3458,formula_even,,,
5040,3459,formula_divisible_by_3,,,
5040,3460,formula_even,,,
5040,3461,general_key_d_3,3,4,8
5040,3462,formula_even,,,
5040,3463,formula_3_mod_4,,,
5040,3464,formula_even,,,
5040,3465,formula_divisible_by_3,,,
5040,3466,formula_even,,,
5040,3467,formula_3_mod_4,,,
5040,3468,formula_even,,,
5040,3469,general_key_d_3,3,4,8
5040,3470,formula_even,,,
5040,3471,formula_divisible_by_3,,,
5040,3472,formula_even,,,
5040,3473,general_key_d_7,7,4,24
5040,3474,formula_even,,,
5040,3475,formula_3_mod_4,,,
5040,3476,formula_even,,,
5040,3477,formula_divisible_by_3,,,
5040,3478,formula_even,,,
5040,3479,formula_3_mod_4,,,
5040,3480,formula_even,,,
5040,3482,formula_even,,,
5040,3483,formula_divisible_by_3,,,
5040,3484,formula_even,,,
5040,3485,general_key_d_3,3,4,8
5040,3486,formula_even,,,
5040,3487,formula_3_mod_4,,,
5040,3488,formula_even,,,
5040,3489,formula_divisible_by_3,,,
5040,3490,formula_even,,,
5040,3491,formula_3_mod_4,,,
5040,3492,formula_even,,,
5040,3493,general_key_d_3,3,4,8
5040,3494,formula_even,,,
5040,3495,formula_divisible_by_3,,,
5040,3496,formula_even,,,
5040,3497,general_key_d_7,7,4,24
5040,3498,formula_even,,,
5040,3499,formula_3_mod_4,,,
5040,3500,formula_even,,,
5040,3501,formula_divisible_by_3,,,
5040,3502,formula_even,,,
5040,3503,formula_3_mod_4,,,
5040,3504,formula_even,,,
5040,3505,general_key_d_3,3,2,10
5040,3506,formula_even,,,
5040,3507,formula_divisible_by_3,,,
5040,3508,formula_even,,,
5040,3509,general_key_d_3,3,4,8
5040,3510,formula_even,,,
5040,3511,formula_3_mod_4,,,
5040,3512,formula_even,,,
5040,3513,formula_divisible_by_3,,,
5040,3514,formula_even,,,
5040,3515,formula_3_mod_4,,,
5040,3516,formula_even,,,
5040,3517,general_key_d_3,3,4,8
5040,3518,formula_even,,,
5040,3519,formula_divisible_by_3,,,
5040,3520,formula_even,,,
5040,3521,general_key_d_7,7,4,24
5040,3522,formula_even,,,
5040,3523,formula_3_mod_4,,,
5040,3524,formula_even,,,
5040,3525,formula_divisible_by_3,,,
5040,3526,formula_even,,,
5040,3527,formula_3_mod_4,,,
5040,3528,formula_even,,,
5040,3530,formula_even,,,
5040,3531,formula_divisible_by_3,,,
5040,3532,formula_even,,,
5040,3533,general_key_d_3,3,4,8
5040,3534,formula_even,,,
5040,3535,formula_3_mod_4,,,
5040,3536,formula_even,,,
5040,3537,formula_divisible_by_3,,,
5040,3538,formula_even,,,
5040,3539,formula_3_mod_4,,,
5040,3540,formula_even,,,
5040,3541,general_key_d_3,3,4,8
5040,3542,formula_even,,,
5040,3543,formula_divisible_by_3,,,
5040,3544,formula_even,,,
5040,3545,general_key_d_7,7,4,24
5040,3546,formula_even,,,
5040,3547,formula_3_mod_4,,,
5040,3548,formula_even,,,
5040,3549,formula_divisible_by_3,,,
5040,3550,formula_even,,,
5040,3551,formula_3_mod_4,,,
5040,3552,formula_even,,,
5040,3553,general_key_d_7,7,8,20
5040,3554,formula_even,,,
5040,3555,formula_divisible_by_3,,,
5040,3556,formula_even,,,
5040,3557,general_key_d_3,3,4,8
5040,3558,formula_even,,,
5040,3559,formula_3_mod_4,,,
5040,3560,formula_even,,,
5040,3561,formula_divisible_by_3,,,
5040,3562,formula_even,,,
5040,3563,formula_3_mod_4,,,
5040,3564,formula_even,,,
5040,3565,general_key_d_3,3,4,8
5040,3566,formula_even,,,
5040,3567,formula_divisible_by_3,,,
5040,3568,formula_even,,,
5040,3569,general_key_d_7,7,4,24
5040,3570,formula_even,,,
5040,3571,formula_3_mod_4,,,
5040,3572,formula_even,,,
5040,3573,formula_divisible_by_3,,,
5040,3574,formula_even,,,
5040,3575,formula_3_mod_4,,,
5040,3576,formula_even,,,
5040,3577,general_key_d_3,3,2,10
5040,3578,formula_even,,,
5040,3579,formula_divisible_by_3,,,
5040,3580,formula_even,,,
5040,3581,general_key_d_3,3,4,8
5040,3582,formula_even,,,
5040,3583,formula_3_mod_4,,,
5040,3584,formula_even,,,
5040,3585,formula_divisible_by_3,,,
5040,3586,formula_even,,,
5040,3587,formula_3_mod_4,,,
5040,3588,formula_even,,,
5040,3589,general_key_d_3,3,4,8
5040,3590,formula_even,,,
5040,3591,formula_divisible_by_3,,,
5040,3592,formula_even,,,
5040,3593,general_key_d_7,7,4,24
5040,3594,formula_even,,,
5040,3595,formula_3_mod_4,,,
5040,3596,formula_even,,,
5040,3597,formula_divisible_by_3,,,
5040,3598,formula_even,,,
5040,3599,formula_3_mod_4,,,
5040,3600,formula_even,,,
5040,3601,general_key_d_11,11,2,42
5040,3602,formula_even,,,
5040,3603,formula_divisible_by_3,,,
5040,3604,formula_even,,,
5040,3605,general_key_d_3,3,4,8
5040,3606,formula_even,,,
5040,3607,formula_3_mod_4,,,
5040,3608,formula_even,,,
5040,3609,formula_divisible_by_3,,,
5040,3610,formula_even,,,
5040,3611,formula_3_mod_4,,,
5040,3612,formula_even,,,
5040,3613,general_key_d_3,3,4,8
5040,3614,formula_even,,,
5040,3615,formula_divisible_by_3,,,
5040,3616,formula_even,,,
5040,3617,general_key_d_7,7,4,24
5040,3618,formula_even,,,
5040,3619,formula_3_mod_4,,,
5040,3620,formula_even,,,
5040,3621,formula_divisible_by_3,,,
5040,3622,formula_even,,,
5040,3623,formula_3_mod_4,,,
5040,3624,formula_even,,,
5040,3625,general_key_d_3,3,2,10
5040,3626,formula_even,,,
5040,3627,formula_divisible_by_3,,,
5040,3628,formula_even,,,
5040,3629,general_key_d_3,3,4,8
5040,3630,formula_even,,,
5040,3631,formula_3_mod_4,,,
5040,3632,formula_even,,,
5040,3633,formula_divisible_by_3,,,
5040,3634,formula_even,,,
5040,3635,formula_3_mod_4,,,
5040,3636,formula_even,,,
5040,3637,general_key_d_3,3,4,8
5040,3638,formula_even,,,
5040,3639,formula_divisible_by_3,,,
5040,3640,formula_even,,,
5040,3641,general_key_d_7,7,4,24
5040,3642,formula_even,,,
5040,3643,formula_3_mod_4,,,
5040,3644,formula_even,,,
5040,3645,formula_divisible_by_3,,,
5040,3646,formula_even,,,
5040,3647,formula_3_mod_4,,,
5040,3648,formula_even,,,
5040,3650,formula_even,,,
5040,3651,formula_divisible_by_3,,,
5040,3652,formula_even,,,
5040,3653,general_key_d_3,3,4,8
5040,3654,formula_even,,,
5040,3655,formula_3_mod_4,,,
5040,3656,formula_even,,,
5040,3657,formula_divisible_by_3,,,
5040,3658,formula_even,,,
5040,3659,formula_3_mod_4,,,
5040,3660,formula_even,,,
5040,3661,general_key_d_3,3,4,8
5040,3662,formula_even,,,
5040,3663,formula_divisible_by_3,,,
5040,3664,formula_even,,,
5040,3665,general_key_d_7,7,4,24
5040,3666,formula_even,,,
5040,3667,formula_3_mod_4,,,
5040,3668,formula_even,,,
5040,3669,formula_divisible_by_3,,,
5040,3670,formula_even,,,
5040,3671,formula_3_mod_4,,,
5040,3672,formula_even,,,
5040,3673,general_key_d_7,7,8,20
5040,3674,formula_even,,,
5040,3675,formula_divisible_by_3,,,
5040,3676,formula_even,,,
5040,3677,general_key_d_3,3,4,8
5040,3678,formula_even,,,
5040,3679,formula_3_mod_4,,,
5040,3680,formula_even,,,
5040,3681,formula_divisible_by_3,,,
5040,3682,formula_even,,,
5040,3683,formula_3_mod_4,,,
5040,3684,formula_even,,,
5040,3685,general_key_d_3,3,4,8
5040,3686,formula_even,,,
5040,3687,formula_divisible_by_3,,,
5040,3688,formula_even,,,
5040,3689,general_key_d_7,7,4,24
5040,3690,formula_even,,,
5040,3691,formula_3_mod_4,,,
5040,3692,formula_even,,,
5040,3693,formula_divisible_by_3,,,
5040,3694,formula_even,,,
5040,3695,formula_3_mod_4,,,
5040,3696,formula_even,,,
5040,3697,general_key_d_3,3,2,10
5040,3698,formula_even,,,
5040,3699,formula_divisible_by_3,,,
5040,3700,formula_even,,,
5040,3701,general_key_d_3,3,4,8
5040,3702,formula_even,,,
5040,3703,formula_3_mod_4,,,
5040,3704,formula_even,,,
5040,3705,formula_divisible_by_3,,,
5040,3706,formula_even,,,
5040,3707,formula_3_mod_4,,,
5040,3708,formula_even,,,
5040,3709,general_key_d_3,3,4,8
5040,3710,formula_even,,,
5040,3711,formula_divisible_by_3,,,
5040,3712,formula_even,,,
5040,3713,general_key_d_7,7,4,24
5040,3714,formula_even,,,
5040,3715,formula_3_mod_4,,,
5040,3716,formula_even,,,
5040,3717,formula_divisible_by_3,,,
5040,3718,formula_even,,,
5040,3719,formula_3_mod_4,,,
5040,3720,formula_even,,,
5040,3722,formula_even,,,
5040,3723,formula_divisible_by_3,,,
5040,3724,formula_even,,,
5040,3725,general_key_d_3,3,4,8
5040,3726,formula_even,,,
5040,3727,formula_3_mod_4,,,
5040,3728,formula_even,,,
5040,3729,formula_divisible_by_3,,,
5040,3730,formula_even,,,
5040,3731,formula_3_mod_4,,,
5040,3732,formula_even,,,
5040,3733,general_key_d_3,3,4,8
5040,3734,formula_even,,,
5040,3735,formula_divisible_by_3,,,
5040,3736,formula_even,,,
5040,3737,general_key_d_7,7,4,24
5040,3738,formula_even,,,
5040,3739,formula_3_mod_4,,,
5040,3740,formula_even,,,
5040,3741,formula_divisible_by_3,,,
5040,3742,formula_even,,,
5040,3743,formula_3_mod_4,,,
5040,3744,formula_even,,,
5040,3745,general_key_d_3,3,2,10
5040,3746,formula_even,,,
5040,3747,formula_divisible_by_3,,,
5040,3748,formula_even,,,
5040,3749,general_key_d_3,3,4,8
5040,3750,formula_even,,,
5040,3751,formula_3_mod_4,,,
5040,3752,formula_even,,,
5040,3753,formula_divisible_by_3,,,
5040,3754,formula_even,,,
5040,3755,formula_3_mod_4,,,
5040,3756,formula_even,,,
5040,3757,general_key_d_3,3,4,8
5040,3758,formula_even,,,
5040,3759,formula_divisible_by_3,,,
5040,3760,formula_even,,,
5040,3761,general_key_d_7,7,4,24
5040,3762,formula_even,,,
5040,3763,formula_3_mod_4,,,
5040,3764,formula_even,,,
5040,3765,formula_divisible_by_3,,,
5040,3766,formula_even,,,
5040,3767,formula_3_mod_4,,,
5040,3768,formula_even,,,
5040,3769,general_key_d_11,11,2,42
5040,3770,formula_even,,,
5040,3771,formula_divisible_by_3,,,
5040,3772,formula_even,,,
5040,3773,general_key_d_3,3,4,8
5040,3774,formula_even,,,
5040,3775,formula_3_mod_4,,,
5040,3776,formula_even,,,
5040,3777,formula_divisible_by_3,,,
5040,3778,formula_even,,,
5040,3779,formula_3_mod_4,,,
5040,3780,formula_even,,,
5040,3781,general_key_d_3,3,4,8
5040,3782,formula_even,,,
5040,3783,formula_divisible_by_3,,,
5040,3784,formula_even,,,
5040,3785,general_key_d_7,7,4,24
5040,3786,formula_even,,,
5040,3787,formula_3_mod_4,,,
5040,3788,formula_even,,,
5040,3789,formula_divisible_by_3,,,
5040,3790,formula_even,,,
5040,3791,formula_3_mod_4,,,
5040,3792,formula_even,,,
5040,3793,general_key_d_7,7,8,20
5040,3794,formula_even,,,
5040,3795,formula_divisible_by_3,,,
5040,3796,formula_even,,,
5040,3797,general_key_d_3,3,4,8
5040,3798,formula_even,,,
5040,3799,formula_3_mod_4,,,
5040,3800,formula_even,,,
5040,3801,formula_divisible_by_3,,,
5040,3802,formula_even,,,
5040,3803,formula_3_mod_4,,,
5040,3804,formula_even,,,
5040,3805,general_key_d_3,3,4,8
5040,3806,formula_even,,,
5040,3807,formula_divisible_by_3,,,
5040,3808,formula_even,,,
5040,3809,general_key_d_7,7,4,24
5040,3810,formula_even,,,
5040,3811,formula_3_mod_4,,,
5040,3812,formula_even,,,
5040,3813,formula_divisible_by_3,,,
5040,3814,formula_even,,,
5040,3815,formula_3_mod_4,,,
5040,3816,formula_even,,,
5040,3817,general_key_d_3,3,2,10
5040,3818,formula_even,,,
5040,3819,formula_divisible_by_3,,,
5040,3820,formula_even,,,
5040,3821,general_key_d_3,3,4,8
5040,3822,formula_even,,,
5040,3823,formula_3_mod_4,,,
5040,3824,formula_even,,,
5040,3825,formula_divisible_by_3,,,
5040,3826,formula_even,,,
5040,3827,formula_3_mod_4,,,
5040,3828,formula_even,,,
5040,3829,general_key_d_3,3,4,8
5040,3830,formula_even,,,
5040,3831,formula_divisible_by_3,,,
5040,3832,formula_even,,,
5040,3833,general_key_d_7,7,4,24
5040,3834,formula_even,,,
5040,3835,formula_3_mod_4,,,
5040,3836,formula_even,,,
5040,3837,formula_divisible_by_3,,,
5040,3838,formula_even,,,
5040,3839,formula_3_mod_4,,,
5040,3840,formula_even,,,
5040,3841,general_key_d_23,23,8,84
5040,3842,formula_even,,,
5040,3843,formula_divisible_by_3,,,
5040,3844,formula_even,,,
5040,3845,general_key_d_3,3,4,8
5040,3846,formula_even,,,
5040,3847,formula_3_mod_4,,,
5040,3848,formula_even,,,
5040,3849,formula_divisible_by_3,,,
5040,3850,formula_even,,,
5040,3851,formula_3_mod_4,,,
5040,3852,formula_even,,,
5040,3853,general_key_d_3,3,4,8
5040,3854,formula_even,,,
5040,3855,formula_divisible_by_3,,,
5040,3856,formula_even,,,
5040,3857,general_key_d_7,7,4,24
5040,3858,formula_even,,,
5040,3859,formula_3_mod_4,,,
5040,3860,formula_even,,,
5040,3861,formula_divisible_by_3,,,
5040,3862,formula_even,,,
5040,3863,formula_3_mod_4,,,
5040,3864,formula_even,,,
5040,3865,general_key_d_3,3,2,10
5040,3866,formula_even,,,
5040,3867,formula_divisible_by_3,,,
5040,3868,formula_even,,,
5040,3869,general_key_d_3,3,4,8
5040,3870,formula_even,,,
5040,3871,formula_3_mod_4,,,
5040,3872,formula_even,,,
5040,3873,formula_divisible_by_3,,,
5040,3874,formula_even,,,
5040,3875,formula_3_mod_4,,,
5040,3876,formula_even,,,
5040,3877,general_key_d_3,3,4,8
5040,3878,formula_even,,,
5040,3879,formula_divisible_by_3,,,
5040,3880,formula_even,,,
5040,3881,general_key_d_7,7,4,24
5040,3882,formula_even,,,
5040,3883,formula_3_mod_4,,,
5040,3884,formula_even,,,
5040,3885,formula_divisible_by_3,,,
5040,3886,formula_even,,,
5040,3887,formula_3_mod_4,,,
5040,3888,formula_even,,,
5040,3890,formula_even,,,
5040,3891,formula_divisible_by_3,,,
5040,3892,formula_even,,,
5040,3893,general_key_d_3,3,4,8
5040,3894,formula_even,,,
5040,3895,formula_3_mod_4,,,
5040,3896,formula_even,,,
5040,3897,formula_divisible_by_3,,,
5040,3898,formula_even,,,
5040,3899,formula_3_mod_4,,,
5040,3900,formula_even,,,
5040,3901,general_key_d_3,3,4,8
5040,3902,formula_even,,,
5040,3903,formula_divisible_by_3,,,
5040,3904,formula_even,,,
5040,3905,general_key_d_7,7,4,24
5040,3906,formula_even,,,
5040,3907,formula_3_mod_4,,,
5040,3908,formula_even,,,
5040,3909,formula_divisible_by_3,,,
5040,3910,formula_even,,,
5040,3911,formula_3_mod_4,,,
5040,3912,formula_even,,,
5040,3913,general_key_d_7,7,8,20
5040,3914,formula_even,,,
5040,3915,formula_divisible_by_3,,,
5040,3916,formula_even,,,
5040,3917,general_key_d_3,3,4,8
5040,3918,formula_even,,,
5040,3919,formula_3_mod_4,,,
5040,3920,formula_even,,,
5040,3921,formula_divisible_by_3,,,
5040,3922,formula_even,,,
5040,3923,formula_3_mod_4,,,
5040,3924,formula_even,,,
5040,3925,general_key_d_3,3,4,8
5040,3926,formula_even,,,
5040,3927,formula_divisible_by_3,,,
5040,3928,formula_even,,,
5040,3929,general_key_d_7,7,4,24
5040,3930,formula_even,,,
5040,3931,formula_3_mod_4,,,
5040,3932,formula_even,,,
5040,3933,formula_divisible_by_3,,,
5040,3934,formula_even,,,
5040,3935,formula_3_mod_4,,,
5040,3936,formula_even,,,
5040,3937,general_key_d_3,3,2,10
5040,3938,formula_even,,,
5040,3939,formula_divisible_by_3,,,
5040,3940,formula_even,,,
5040,3941,general_key_d_3,3,4,8
5040,3942,formula_even,,,
5040,3943,formula_3_mod_4,,,
5040,3944,formula_even,,,
5040,3945,formula_divisible_by_3,,,
5040,3946,formula_even,,,
5040,3947,formula_3_mod_4,,,
5040,3948,formula_even,,,
5040,3949,general_key_d_3,3,4,8
5040,3950,formula_even,,,
5040,3951,formula_divisible_by_3,,,
5040,3952,formula_even,,,
5040,3953,general_key_d_7,7,4,24
5040,3954,formula_even,,,
5040,3955,formula_3_mod_4,,,
5040,3956,formula_even,,,
5040,3957,formula_divisible_by_3,,,
5040,3958,formula_even,,,
5040,3959,formula_3_mod_4,,,
5040,3960,formula_even,,,
5040,3961,general_key_d_15,15,4,56
5040,3962,formula_even,,,
5040,3963,formula_divisible_by_3,,,
5040,3964,formula_even,,,
5040,3965,general_key_d_3,3,4,8
5040,3966,formula_even,,,
5040,3967,formula_3_mod_4,,,
5040,3968,formula_even,,,
5040,3969,formula_divisible_by_3,,,
5040,3970,formula_even,,,
5040,3971,formula_3_mod_4,,,
5040,3972,formula_even,,,
5040,3973,general_key_d_3,3,4,8
5040,3974,formula_even,,,
5040,3975,formula_divisible_by_3,,,
5040,3976,formula_even,,,
5040,3977,general_key_d_7,7,4,24
5040,3978,formula_even,,,
5040,3979,formula_3_mod_4,,,
5040,3980,formula_even,,,
5040,3981,formula_divisible_by_3,,,
5040,3982,formula_even,,,
5040,3983,formula_3_mod_4,,,
5040,3984,formula_even,,,
5040,3985,general_key_d_3,3,2,10
5040,3986,formula_even,,,
5040,3987,formula_divisible_by_3,,,
5040,3988,formula_even,,,
5040,3989,general_key_d_3,3,4,8
5040,3990,formula_even,,,
5040,3991,formula_3_mod_4,,,
5040,3992,formula_even,,,
5040,3993,formula_divisible_by_3,,,
5040,3994,formula_even,,,
5040,3995,formula_3_mod_4,,,
5040,3996,formula_even,,,
5040,3997,general_key_d_3,3,4,8
5040,3998,formula_even,,,
5040,3999,formula_divisible_by_3,,,
5040,4000,formula_even,,,
5040,4001,general_key_d_7,7,4,24
5040,4002,formula_even,,,
5040,4003,formula_3_mod_4,,,
5040,4004,formula_even,,,
5040,4005,formula_divisible_by_3,,,
5040,4006,formula_even,,,
5040,4007,formula_3_mod_4,,,
5040,4008,formula_even,,,
5040,4009,general_key_d_23,23,8,84
5040,4010,formula_even,,,
5040,4011,formula_divisible_by_3,,,
5040,4012,formula_even,,,
5040,4013,general_key_d_3,3,4,8
5040,4014,formula_even,,,
5040,4015,formula_3_mod_4,,,
5040,4016,formula_even,,,
5040,4017,formula_divisible_by_3,,,
5040,4018,formula_even,,,
5040,4019,formula_3_mod_4,,,
5040,4020,formula_even,,,
5040,4021,general_key_d_3,3,4,8
5040,4022,formula_even,,,
5040,4023,formula_divisible_by_3,,,
5040,4024,formula_even,,,
5040,4025,general_key_d_7,7,4,24
5040,4026,formula_even,,,
5040,4027,formula_3_mod_4,,,
5040,4028,formula_even,,,
5040,4029,formula_divisible_by_3,,,
5040,4030,formula_even,,,
5040,4031,formula_3_mod_4,,,
5040,4032,formula_even,,,
5040,4033,general_key_d_7,7,8,20
5040,4034,formula_even,,,
5040,4035,formula_divisible_by_3,,,
5040,4036,formula_even,,,
5040,4037,general_key_d_3,3,4,8
5040,4038,formula_even,,,
5040,4039,formula_3_mod_4,,,
5040,4040,formula_even,,,
5040,4041,formula_divisible_by_3,,,
5040,4042,formula_even,,,
5040,4043,formula_3_mod_4,,,
5040,4044,formula_even,,,
5040,4045,general_key_d_3,3,4,8
5040,4046,formula_even,,,
5040,4047,formula_divisible_by_3,,,
5040,4048,formula_even,,,
5040,4049,general_key_d_7,7,4,24
5040,4050,formula_even,,,
5040,4051,formula_3_mod_4,,,
5040,4052,formula_even,,,
5040,4053,formula_divisible_by_3,,,
5040,4054,formula_even,,,
5040,4055,formula_3_mod_4,,,
5040,4056,formula_even,,,
5040,4057,general_key_d_3,3,2,10
5040,4058,formula_even,,,
5040,4059,formula_divisible_by_3,,,
5040,4060,formula_even,,,
5040,4061,general_key_d_3,3,4,8
5040,4062,formula_even,,,
5040,4063,formula_3_mod_4,,,
5040,4064,formula_even,,,
5040,4065,formula_divisible_by_3,,,
5040,4066,formula_even,,,
5040,4067,formula_3_mod_4,,,
5040,4068,formula_even,,,
5040,4069,general_key_d_3,3,4,8
5040,4070,formula_even,,,
5040,4071,formula_divisible_by_3,,,
5040,4072,formula_even,,,
5040,4073,general_key_d_7,7,4,24
5040,4074,formula_even,,,
5040,4075,formula_3_mod_4,,,
5040,4076,formula_even,,,
5040,4077,formula_divisible_by_3,,,
5040,4078,formula_even,,,
5040,4079,formula_3_mod_4,,,
5040,4080,formula_even,,,
5040,4081,general_key_d_11,11,2,42
5040,4082,formula_even,,,
5040,4083,formula_divisible_by_3,,,
5040,4084,formula_even,,,
5040,4085,general_key_d_3,3,4,8
5040,4086,formula_even,,,
5040,4087,formula_3_mod_4,,,
5040,4088,formula_even,,,
5040,4089,formula_divisible_by_3,,,
5040,4090,formula_even,,,
5040,4091,formula_3_mod_4,,,
5040,4092,formula_even,,,
5040,4093,general_key_d_3,3,4,8
5040,4094,formula_even,,,
5040,4095,formula_divisible_by_3,,,
5040,4096,formula_even,,,
5040,4097,general_key_d_7,7,4,24
5040,4098,formula_even,,,
5040,4099,formula_3_mod_4,,,
5040,4100,formula_even,,,
5040,4101,formula_divisible_by_3,,,
5040,4102,formula_even,,,
5040,4103,formula_3_mod_4,,,
5040,4104,formula_even,,,
5040,4105,general_key_d_3,3,2,10
5040,4106,formula_even,,,
5040,4107,formula_divisible_by_3,,,
5040,4108,formula_even,,,
5040,4109,general_key_d_3,3,4,8
5040,4110,formula_even,,,
5040,4111,formula_3_mod_4,,,
5040,4112,formula_even,,,
5040,4113,formula_divisible_by_3,,,
5040,4114,formula_even,,,
5040,4115,formula_3_mod_4,,,
5040,4116,formula_even,,,
5040,4117,general_key_d_3,3,4,8
5040,4118,formula_even,,,
5040,4119,formula_divisible_by_3,,,
5040,4120,formula_even,,,
5040,4121,general_key_d_7,7,4,24
5040,4122,formula_even,,,
5040,4123,formula_3_mod_4,,,
5040,4124,formula_even,,,
5040,4125,formula_divisible_by_3,,,
5040,4126,formula_even,,,
5040,4127,formula_3_mod_4,,,
5040,4128,formula_even,,,
5040,4129,general_key_d_15,15,4,56
5040,4130,formula_even,,,
5040,4131,formula_divisible_by_3,,,
5040,4132,formula_even,,,
5040,4133,general_key_d_3,3,4,8
5040,4134,formula_even,,,
5040,4135,formula_3_mod_4,,,
5040,4136,formula_even,,,
5040,4137,formula_divisible_by_3,,,
5040,4138,formula_even,,,
5040,4139,formula_3_mod_4,,,
5040,4140,formula_even,,,
5040,4141,general_key_d_3,3,4,8
5040,4142,formula_even,,,
5040,4143,formula_divisible_by_3,,,
5040,4144,formula_even,,,
5040,4145,general_key_d_7,7,4,24
5040,4146,formula_even,,,
5040,4147,formula_3_mod_4,,,
5040,4148,formula_even,,,
5040,4149,formula_divisible_by_3,,,
5040,4150,formula_even,,,
5040,4151,formula_3_mod_4,,,
5040,4152,formula_even,,,
5040,4153,general_key_d_7,7,8,20
5040,4154,formula_even,,,
5040,4155,formula_divisible_by_3,,,
5040,4156,formula_even,,,
5040,4157,general_key_d_3,3,4,8
5040,4158,formula_even,,,
5040,4159,formula_3_mod_4,,,
5040,4160,formula_even,,,
5040,4161,formula_divisible_by_3,,,
5040,4162,formula_even,,,
5040,4163,formula_3_mod_4,,,
5040,4164,formula_even,,,
5040,4165,general_key_d_3,3,4,8
5040,4166,formula_even,,,
5040,4167,formula_divisible_by_3,,,
5040,4168,formula_even,,,
5040,4169,general_key_d_7,7,4,24
5040,4170,formula_even,,,
5040,4171,formula_3_mod_4,,,
5040,4172,formula_even,,,
5040,4173,formula_divisible_by_3,,,
5040,4174,formula_even,,,
5040,4175,formula_3_mod_4,,,
5040,4176,formula_even,,,
5040,4177,general_key_d_3,3,2,10
5040,4178,formula_even,,,
5040,4179,formula_divisible_by_3,,,
5040,4180,formula_even,,,
5040,4181,general_key_d_3,3,4,8
5040,4182,formula_even,,,
5040,4183,formula_3_mod_4,,,
5040,4184,formula_even,,,
5040,4185,formula_divisible_by_3,,,
5040,4186,formula_even,,,
5040,4187,formula_3_mod_4,,,
5040,4188,formula_even,,,
5040,4189,general_key_d_3,3,4,8
5040,4190,formula_even,,,
5040,4191,formula_divisible_by_3,,,
5040,4192,formula_even,,,
5040,4193,general_key_d_7,7,4,24
5040,4194,formula_even,,,
5040,4195,formula_3_mod_4,,,
5040,4196,formula_even,,,
5040,4197,formula_divisible_by_3,,,
5040,4198,formula_even,,,
5040,4199,formula_3_mod_4,,,
5040,4200,formula_even,,,
5040,4202,formula_even,,,
5040,4203,formula_divisible_by_3,,,
5040,4204,formula_even,,,
5040,4205,general_key_d_3,3,4,8
5040,4206,formula_even,,,
5040,4207,formula_3_mod_4,,,
5040,4208,formula_even,,,
5040,4209,formula_divisible_by_3,,,
5040,4210,formula_even,,,
5040,4211,formula_3_mod_4,,,
5040,4212,formula_even,,,
5040,4213,general_key_d_3,3,4,8
5040,4214,formula_even,,,
5040,4215,formula_divisible_by_3,,,
5040,4216,formula_even,,,
5040,4217,general_key_d_7,7,4,24
5040,4218,formula_even,,,
5040,4219,formula_3_mod_4,,,
5040,4220,formula_even,,,
5040,4221,formula_divisible_by_3,,,
5040,4222,formula_even,,,
5040,4223,formula_3_mod_4,,,
5040,4224,formula_even,,,
5040,4225,general_key_d_3,3,2,10
5040,4226,formula_even,,,
5040,4227,formula_divisible_by_3,,,
5040,4228,formula_even,,,
5040,4229,general_key_d_3,3,4,8
5040,4230,formula_even,,,
5040,4231,formula_3_mod_4,,,
5040,4232,formula_even,,,
5040,4233,formula_divisible_by_3,,,
5040,4234,formula_even,,,
5040,4235,formula_3_mod_4,,,
5040,4236,formula_even,,,
5040,4237,general_key_d_3,3,4,8
5040,4238,formula_even,,,
5040,4239,formula_divisible_by_3,,,
5040,4240,formula_even,,,
5040,4241,general_key_d_7,7,4,24
5040,4242,formula_even,,,
5040,4243,formula_3_mod_4,,,
5040,4244,formula_even,,,
